width,depth,curvature,point_count,label
0.4494,0.0254,2.1762,56,
0.2784,0.0024,0.4096,11,
0.6648,0.0041,0.3227,16,
0.0804,0.0103,13.1907,5,
0.0195,0.0016,44.8055,4,
0.0942,0.0444,22.1212,4,
0.0471,0.0067,50.7171,6,
0.0278,0.0041,37.9372,5,
0.0493,0.0015,5.1653,4,
0.0703,0.0104,16.8881,8,
0.5319,0.0869,5.8974,24,
0.4668,0.0358,2.0648,57,
0.2482,0.0021,0.5319,10,
0.6543,0.0031,0.6395,15,
0.0783,0.0188,20.1234,5,
0.0139,0.0031,149.8679,4,
0.0924,0.0568,21.7638,4,
0.0562,0.0079,45.9430,5,
0.0850,0.0062,7.3837,4,
0.0199,0.0008,29.4584,4,
0.0498,0.0034,11.2657,4,
0.0808,0.0027,3.9156,8,
0.5258,0.1114,5.8433,25,
0.4446,0.0235,2.2351,56,
0.2814,0.0032,0.4920,11,
0.6094,0.0026,0.2503,15,
0.0806,0.0140,15.8801,5,
0.0185,0.0004,9.3651,4,
0.0893,0.0236,27.3655,4,
0.0590,0.0024,24.5628,5,
0.0264,0.0005,7.8861,5,
0.0458,0.0024,9.5174,4,
0.1198,0.0320,13.6181,8,
0.5517,0.0897,5.5409,25,
0.4507,0.0275,2.3202,56,
0.2772,0.0031,0.9119,11,
0.5456,0.0034,0.1301,12,
0.0822,0.0197,18.9470,5,
0.0119,0.0021,105.0229,4,
0.0916,0.0313,25.0956,4,
0.0427,0.0049,42.3782,5,
0.0287,0.0002,2.2908,5,
0.0684,0.0157,24.0232,8,
0.5445,0.0875,5.5357,24,
0.4499,0.0263,2.1523,56,
0.2754,0.0072,0.9625,11,
0.5455,0.0037,0.1050,12,
0.0947,0.0234,16.8352,6,
0.0135,0.0056,171.9005,5,
0.0943,0.0075,6.7066,4,
0.0401,0.0054,54.2984,5,
0.0339,0.0010,8.1941,5,
0.0829,0.0041,9.5615,8,
0.5315,0.0929,5.8329,25,
0.4472,0.0212,2.7248,56,
0.2805,0.0019,0.3944,11,
0.7636,0.0027,0.3813,18,
0.0968,0.0213,14.7545,6,
0.0171,0.0029,103.2749,4,
0.0919,0.0426,23.9370,4,
0.0572,0.0008,2.2867,4,
0.0201,0.0019,49.1432,4,
0.0415,0.0007,3.1870,4,
0.0850,0.0060,6.5720,8,
0.1332,0.0232,13.0138,7,
0.3247,0.0966,9.3086,17,
0.4446,0.0193,2.2724,55,
0.2511,0.0014,1.0945,10,
0.9154,0.0069,0.0818,23,
0.0984,0.0220,15.1391,6,
0.0148,0.0049,164.9227,4,
0.0921,0.0149,15.2092,4,
0.0614,0.0072,41.5445,5,
0.0316,0.0028,34.7397,5,
0.0631,0.0054,11.8244,4,
0.0863,0.0107,11.6170,8,
0.2312,0.0396,5.8429,8,
0.3264,0.1050,9.3380,17,
0.4483,0.0224,2.4954,56,
0.2504,0.0012,1.4561,10,
0.6641,0.0019,0.4679,16,
0.0769,0.0134,16.2546,5,
0.0176,0.0019,62.5002,4,
0.0937,0.0522,21.6324,4,
0.0526,0.0023,11.3374,4,
0.0266,0.0057,52.8990,5,
0.0406,0.0010,5.0126,4,
0.0747,0.0056,8.3613,8,
0.5343,0.0942,5.7012,24,
0.4620,0.0306,2.0694,57,
0.2514,0.0014,0.5184,10,
0.5501,0.0020,0.2883,13,
0.0803,0.0090,11.5996,5,
0.0168,0.0043,145.5214,4,
0.0947,0.0338,25.3339,4,
0.0499,0.0069,31.0177,5,
0.0192,0.0021,48.4570,4,
0.0377,0.0082,40.3654,4,
0.1011,0.0236,14.9985,8,
0.1330,0.0248,13.0031,7,
0.3493,0.0857,8.5573,18,
0.4512,0.0264,1.9740,56,
0.2784,0.0024,0.4036,11,
0.7742,0.0038,0.5671,17,
0.0729,0.0091,14.0525,5,
0.0281,0.0003,3.9328,4,
0.0883,0.0292,25.2104,4,
0.0498,0.0043,36.1166,5,
0.0289,0.0023,21.7774,5,
0.0855,0.0064,7.2838,8,
0.5410,0.0897,5.7294,24,
0.4580,0.0264,2.0690,57,
0.2808,0.0094,1.0727,11,
0.6512,0.0045,0.3342,14,
0.0961,0.0265,17.5192,6,
0.0236,0.0056,84.1764,4,
0.0909,0.0355,26.1340,4,
0.0517,0.0063,25.6914,5,
0.0868,0.0126,22.0527,4,
0.0254,0.0009,12.0028,4,
0.0404,0.0023,11.8826,4,
0.1103,0.0273,14.2924,8,
0.5662,0.1010,5.0528,25,
0.4510,0.0268,2.0920,56,
0.2794,0.0066,0.8203,11,
0.5479,0.0030,0.0991,12,
0.0951,0.0227,16.6694,6,
0.0311,0.0073,54.9076,4,
0.0952,0.0071,25.8917,4,
0.0592,0.0069,38.0466,5,
0.0241,0.0018,61.0731,4,
0.0688,0.0134,20.2347,4,
0.0966,0.0199,14.4507,8,
0.5377,0.1088,5.5432,24,
0.4522,0.0271,2.1100,56,
0.2799,0.0042,0.6313,11,
0.5765,0.0036,1.9142,13,
0.0796,0.0168,18.5884,5,
0.0122,0.0058,169.4255,4,
0.0971,0.0312,23.5288,4,
0.0524,0.0049,47.8608,5,
0.0271,0.0017,21.7043,5,
0.0385,0.0042,21.4009,4,
0.0834,0.0029,4.7684,8,
0.5354,0.1135,5.9118,25,
0.4412,0.0236,2.2012,55,
0.2502,0.0013,0.4825,10,
0.6855,0.0049,0.1332,16,
0.0955,0.0239,16.9900,6,
0.0926,0.0445,23.2602,4,
0.0553,0.0012,3.5037,4,
0.0838,0.0059,6.6790,4,
0.0211,0.0013,41.4445,4,
0.0387,0.0023,12.7460,4,
0.1026,0.0249,15.3274,8,
0.1330,0.0272,14.1627,7,
0.3427,0.0875,8.8721,18,
0.4508,0.0260,1.9493,56,
0.2772,0.0050,0.6872,11,
0.6612,0.0019,0.3696,15,
0.1194,0.0528,16.7637,6,
0.0263,0.0010,15.3015,5,
0.0924,0.0126,11.5349,4,
0.0470,0.0049,39.8194,5,
0.0314,0.0021,83.6042,5,
0.0393,0.0158,49.5722,4,
0.0836,0.0084,10.4357,8,
0.1354,0.0295,13.1297,7,
0.3247,0.1048,9.3074,17,
0.4528,0.0249,2.3367,56,
0.2721,0.0016,1.0090,11,
0.7160,0.0036,0.1420,16,
0.0817,0.0134,14.9660,5,
0.0111,0.0048,204.8738,4,
0.0925,0.0462,22.2979,4,
0.0601,0.0032,40.8233,5,
0.0332,0.0008,6.7934,5,
0.0435,0.0003,1.8676,4,
0.0706,0.0116,17.6227,8,
0.5418,0.0871,5.5071,24,
0.4595,0.0244,2.3005,57,
0.2515,0.0018,0.6848,10,
0.6484,0.0049,0.1020,14,
0.0774,0.0138,16.2809,5,
0.0177,0.0045,133.9496,4,
0.0919,0.0503,23.1323,4,
0.0554,0.0084,47.2130,5,
0.0846,0.0099,10.8936,4,
0.0208,0.0034,57.9041,4,
0.0377,0.0078,40.0602,4,
0.0844,0.0091,10.1017,8,
0.2143,0.0516,7.4810,8,
0.3272,0.1021,9.3356,17,
0.4462,0.0242,2.1311,56,
0.2609,0.0018,0.6445,10,
0.7390,0.0032,0.0739,17,
0.0804,0.0118,14.1953,5,
0.0158,0.0030,131.5530,4,
0.0938,0.0281,25.7912,4,
0.0471,0.0073,33.9605,5,
0.0857,0.0073,8.1992,4,
0.0348,0.0052,37.7881,5,
0.1175,0.0318,14.0944,8,
0.5478,0.0929,5.3417,25,
0.4557,0.0266,1.9948,57,
0.2817,0.0046,0.5394,11,
0.6628,0.0019,0.1274,15,
0.0763,0.0155,18.9619,5,
0.0103,0.0018,162.1364,4,
0.0952,0.0240,24.9136,4,
0.0357,0.0083,66.1188,5,
0.0314,0.0029,61.8264,5,
0.0803,0.0038,6.3436,8,
0.5426,0.0930,5.7396,25,
0.4419,0.0220,2.3939,55,
0.2523,0.0015,12.4137,10,
0.6059,0.0032,0.1454,13,
0.0943,0.0112,9.4131,6,
0.0144,0.0028,128.2743,4,
0.0919,0.0598,21.1003,4,
0.0612,0.0069,37.6989,5,
0.0883,0.0076,7.7418,4,
0.0226,0.0022,36.4920,4,
0.0584,0.0062,14.1578,4,
0.0767,0.0020,10.6931,8,
0.1318,0.0267,13.0333,7,
0.3407,0.0968,9.0220,17,
0.4472,0.0249,2.0128,56,
0.2799,0.0032,0.4801,11,
0.4260,0.0021,0.8053,9,
0.0958,0.0201,15.0237,6,
0.0161,0.0019,68.2771,4,
0.0960,0.0306,24.7583,4,
0.0602,0.0057,28.4547,5,
0.0309,0.0049,38.2637,5,
0.0367,0.0075,39.0402,4,
0.0891,0.0093,10.5389,8,
0.1359,0.0287,13.4750,7,
0.3261,0.0961,9.3357,17,
0.4500,0.0219,2.2806,56,
0.2511,0.0027,0.6928,10,
0.7571,0.0051,0.1281,17,
0.0776,0.0100,12.4207,5,
0.0142,0.0070,140.2484,4,
0.0920,0.0459,23.0011,4,
0.0590,0.0028,31.6326,5,
0.0291,0.0028,28.5483,5,
0.0745,0.0064,8.7678,8,
0.5377,0.0907,5.7602,24,
0.4601,0.0286,1.9690,57,
0.2504,0.0016,1.8823,10,
0.5903,0.0026,0.0730,14,
0.0777,0.0153,17.7746,5,
0.0186,0.0018,47.7694,4,
0.0929,0.0455,23.8668,4,
0.0563,0.0013,3.7212,4,
0.0836,0.0036,18.2791,4,
0.0347,0.0027,20.0668,5,
0.0375,0.0027,15.8376,4,
0.0815,0.0036,4.2913,8,
0.1337,0.0273,13.2900,7,
0.3261,0.0975,9.3426,17,
0.4478,0.0238,2.3436,56,
0.2743,0.0038,0.6314,11,
0.6930,0.0041,0.0745,16,
0.0985,0.0252,16.3286,6,
0.0108,0.0030,161.5350,4,
0.0936,0.0408,24.3297,4,
0.0563,0.0075,45.2560,5,
0.0821,0.0033,4.3478,4,
0.0212,0.0026,68.0320,4,
0.0441,0.0003,1.7553,4,
0.0900,0.0130,12.9019,8,
0.1343,0.0282,13.6653,7,
0.3298,0.0951,9.2370,17,
0.4510,0.0221,2.1487,56,
0.2701,0.0050,0.7222,11,
0.7176,0.0021,0.1265,16,
0.0946,0.0166,12.8766,6,
0.0139,0.0047,176.8424,4,
0.0926,0.0570,21.4995,4,
0.0506,0.0071,30.7854,5,
0.0297,0.0025,24.6974,5,
0.1229,0.0336,13.5852,8,
0.5593,0.0825,5.4264,25,
0.4587,0.0328,2.0821,57,
0.2571,0.0013,5.1859,10,
0.7080,0.0058,0.1167,16,
0.0829,0.0179,17.2366,5,
0.0142,0.0017,76.0092,4,
0.0900,0.0270,27.0944,4,
0.0447,0.0092,51.7742,6,
0.0287,0.0027,25.4255,5,
0.0835,0.0033,24.9408,8,
0.5259,0.0902,5.9380,25,
0.4541,0.0236,1.9577,57,
0.2498,0.0014,0.4556,10,
0.5917,0.0024,0.2037,14,
0.0944,0.0197,15.1762,6,
0.0144,0.0028,128.2743,4,
0.0919,0.0436,24.1680,4,
0.0582,0.0075,44.5668,5,
0.0884,0.0087,9.1086,4,
0.0269,0.0004,8.4799,4,
0.0458,0.0016,6.5304,4,
0.0805,0.0059,7.2875,8,
0.1319,0.0171,9.5920,7,
0.3397,0.0984,8.9530,17,
0.4502,0.0209,2.3261,56,
0.2517,0.0048,0.7605,10,
0.6166,0.0055,0.1620,14,
0.1123,0.0034,2.2835,4,
0.0757,0.0155,19.1917,5,
0.0169,0.0032,124.4627,4,
0.1125,0.0669,17.7991,4,
0.0563,0.0084,46.9692,5,
0.0872,0.0099,10.2448,4,
0.0222,0.0028,46.3545,4,
0.0397,0.0029,14.8330,4,
0.0954,0.0194,14.7095,8,
0.5289,0.1102,5.5283,24,
0.4459,0.0248,2.3083,55,
0.2503,0.0013,0.3153,10,
0.8635,0.0081,0.0915,22,
0.1284,0.0514,15.3785,6,
0.0168,0.0011,29.8449,4,
0.0957,0.0294,24.5824,4,
0.0383,0.0122,59.2906,5,
0.0335,0.0012,10.3365,5,
0.0395,0.0023,12.3953,4,
0.0900,0.0117,11.2463,8,
0.5208,0.1108,5.8022,24,
0.4417,0.0216,2.2204,56,
0.2525,0.0013,0.3793,10,
0.6558,0.0028,0.3152,15,
0.0787,0.0150,17.3714,5,
0.0158,0.0024,101.4162,4,
0.0919,0.0468,22.4993,4,
0.0524,0.0073,46.3657,5,
0.0378,0.0014,8.4325,5,
0.0395,0.0026,13.3946,4,
0.1146,0.0289,13.7574,8,
0.5525,0.0956,5.1718,25,
0.4485,0.0245,2.0733,56,
0.2778,0.0058,0.7574,11,
0.6670,0.0046,0.1683,15,
0.0982,0.0112,25.9666,6,
0.0924,0.0304,26.4068,4,
0.0455,0.0052,48.7647,5,
0.0340,0.0018,11.7147,5,
0.0776,0.0025,3.2858,8,
0.5363,0.1163,5.7651,25,
0.4449,0.0247,2.3425,56,
0.2668,0.0044,0.6774,11,
0.6681,0.0018,0.1153,15,
0.0806,0.0146,16.3052,5,
0.0158,0.0027,107.3755,4,
0.0912,0.0323,24.5229,4,
0.0553,0.0070,46.9186,5,
0.0881,0.0073,7.3029,4,
0.0295,0.0033,28.4209,5,
0.0362,0.0078,41.3730,4,
0.0849,0.0104,11.2268,8,
0.5271,0.1131,5.6638,24,
0.4468,0.0210,2.2001,57,
0.2666,0.0063,0.7461,10,
0.7572,0.0062,0.1130,17,
0.1040,0.0091,7.7242,6,
0.0158,0.0039,156.4307,4,
0.0900,0.0549,22.0450,4,
0.0582,0.0077,45.1510,5,
0.0879,0.0059,6.3647,4,
0.0316,0.0029,24.4431,5,
0.0379,0.0027,15.8421,4,
0.0829,0.0072,8.8299,8,
0.1319,0.0220,11.8266,7,
0.3336,0.0978,9.0511,17,
0.4459,0.0252,2.0848,56,
0.2767,0.0055,0.7175,11,
0.7208,0.0048,0.1518,16,
0.0752,0.0114,15.6141,5,
0.0236,0.0051,78.0146,4,
0.0919,0.0330,26.1821,4,
0.0621,0.0068,37.8603,5,
0.0866,0.0058,6.5592,4,
0.0196,0.0031,58.4054,4,
0.0383,0.0031,16.4583,4,
0.1041,0.0261,15.0404,8,
0.1283,0.0185,11.9654,7,
0.3594,0.0891,8.3981,18,
0.4479,0.0259,2.0705,56,
0.2522,0.0017,0.8008,10,
0.5418,0.0038,0.1197,12,
0.0945,0.0203,15.6585,6,
0.0931,0.0433,23.7976,4,
0.0351,0.0056,58.4241,5,
0.0314,0.0029,25.6257,5,
0.0393,0.0012,6.2779,4,
0.0784,0.0052,6.7488,8,
0.5372,0.1260,5.8658,25,
0.4440,0.0210,2.3852,56,
0.2518,0.0014,0.4622,10,
0.6243,0.0029,0.4210,14,
0.0789,0.0169,18.7427,5,
0.0095,0.0038,214.2819,4,
0.0929,0.0388,22.8964,4,
0.0695,0.0018,24.7534,5,
0.0233,0.0066,87.0618,5,
0.0465,0.0019,6.8891,4,
0.0791,0.0038,4.9053,8,
0.5399,0.0919,5.7388,24,
0.4478,0.0220,2.0331,56,
0.2513,0.0028,0.5741,10,
0.7106,0.0030,0.2034,16,
0.0855,0.0217,19.0995,5,
0.0104,0.0048,205.2569,4,
0.0921,0.0325,25.6196,4,
0.0544,0.0070,47.6324,5,
0.0276,0.0015,22.3940,5,
0.0363,0.0098,47.1436,4,
0.0796,0.0049,7.3894,8,
0.5349,0.1053,5.6516,25,
0.4397,0.0200,2.3160,56,
0.2502,0.0030,0.7645,10,
0.6792,0.0024,2.0257,15,
0.0830,0.0152,16.3764,5,
0.0148,0.0022,99.3447,4,
0.0922,0.0223,26.2176,4,
0.0508,0.0026,14.9543,4,
0.0268,0.0045,44.1239,5,
0.0471,0.0005,11.4471,4,
0.1331,0.0357,12.7229,8,
0.1324,0.0182,10.4339,7,
0.3476,0.0799,8.9558,18,
0.4430,0.0229,2.0319,57,
0.2515,0.0016,0.5570,10,
0.7609,0.0030,0.0781,17,
0.0773,0.0131,15.6726,5,
0.0166,0.0014,47.9701,4,
0.1246,0.0521,17.8034,4,
0.0575,0.0075,44.4656,5,
0.0313,0.0042,38.1790,5,
0.0385,0.0032,18.3056,4,
0.0834,0.0073,8.7719,8,
0.1317,0.0239,11.6189,7,
0.3258,0.0982,9.4347,17,
0.4539,0.0280,1.9103,59,
0.2309,0.0014,0.3384,9,
0.4997,0.0033,0.1484,12,
0.0833,0.0186,18.2246,5,
0.0216,0.0052,100.1289,4,
0.0941,0.0333,24.4447,4,
0.0562,0.0076,41.1603,5,
0.0843,0.0040,4.8215,4,
0.0205,0.0024,51.7491,4,
0.0461,0.0010,4.0176,4,
0.0981,0.0225,15.6912,8,
0.5567,0.0968,5.1590,25,
0.4600,0.0252,2.5020,62,
0.2533,0.0022,0.7246,10,
0.5604,0.0051,0.1580,12,
0.0860,0.0150,14.5565,5,
0.0197,0.0034,120.6923,5,
0.0946,0.0279,25.2386,4,
0.0515,0.0070,49.7720,5,
0.0211,0.0021,38.2283,4,
0.0613,0.0071,14.5757,4,
0.0820,0.0052,6.8206,8,
0.5307,0.1135,5.5492,25,
0.4660,0.0356,4.2706,64,
0.2235,0.0039,0.7994,9,
0.5914,0.0043,0.2069,13,
0.0949,0.0210,15.8353,6,
0.0144,0.0028,120.2755,4,
0.0928,0.0171,26.9651,4,
0.0468,0.0030,17.6775,4,
0.0401,0.0028,16.1316,5,
0.0449,0.0006,2.4441,4,
0.1303,0.0333,12.5188,8,
0.1260,0.0136,11.6447,7,
0.3474,0.0826,8.9028,18,
0.4601,0.0384,6.0947,67,
0.2238,0.0016,0.5881,9,
0.7075,0.0031,0.0503,16,
0.0951,0.0246,17.2688,6,
0.0218,0.0011,25.6652,5,
0.1043,0.0606,19.3459,4,
0.0554,0.0073,46.9438,5,
0.0220,0.0026,65.5728,4,
0.0435,0.0013,6.1653,4,
0.0883,0.0105,11.7989,8,
0.1356,0.0262,12.3740,7,
0.3254,0.1054,9.3236,17,
0.5066,0.0536,4.9993,67,
0.1952,0.0048,1.0159,8,
0.7143,0.0023,0.2124,17,
0.0757,0.0124,16.3391,5,
0.0923,0.0318,24.3994,4,
0.0647,0.0043,35.7422,5,
0.0251,0.0025,32.1518,5,
0.0777,0.0055,7.2719,8,
0.5332,0.1024,5.9011,25,
0.2910,0.0196,2.0965,43,
0.1941,0.0014,0.9719,8,
0.6930,0.0044,0.1254,16,
0.0970,0.0194,14.7022,6,
0.0168,0.0022,77.7825,4,
0.0919,0.0356,25.2007,4,
0.0572,0.0078,45.3677,5,
0.0247,0.0011,14.3169,4,
0.0379,0.0024,13.1838,4,
0.1197,0.0307,13.5357,8,
0.5562,0.0815,5.3878,25,
0.0544,0.0014,5.2888,7,
0.1644,0.0013,0.5157,7,
0.7092,0.0040,0.1309,16,
0.0989,0.0291,17.8357,6,
0.0135,0.0015,61.8220,4,
0.1236,0.0216,20.7976,5,
0.0496,0.0064,49.5955,5,
0.0285,0.0027,25.5840,5,
0.0458,0.0021,7.9231,4,
0.0843,0.0046,9.5683,8,
0.5367,0.0847,5.5618,25,
0.0679,0.0018,5.4083,9,
0.1413,0.0005,0.6699,6,
0.6435,0.0022,0.2589,14,
0.0849,0.0273,21.2078,5,
0.0168,0.0032,125.5918,4,
0.0931,0.0453,24.2850,4,
0.0562,0.0069,46.0499,5,
0.0293,0.0021,20.6379,5,
0.0460,0.0029,10.9618,4,
0.0846,0.0094,10.4223,8,
0.1349,0.0236,11.0817,7,
0.3080,0.1050,9.9915,16,
0.0812,0.0022,3.8927,10,
0.1128,0.0011,1.0950,5,
0.7200,0.0024,0.2104,16,
0.1044,0.0263,14.8676,6,
0.0110,0.0031,157.2828,4,
0.0912,0.0294,26.4158,4,
0.0348,0.0065,65.9818,5,
0.0355,0.0008,7.0960,5,
0.0753,0.0034,5.2238,8,
0.4639,0.0890,5.2253,20,
0.0944,0.0050,4.6296,10,
0.1417,0.0005,0.6817,6,
0.4716,0.0019,0.1791,11,
0.0789,0.0170,19.1086,5,
0.0160,0.0029,114.1903,4,
0.0906,0.0259,26.9965,4,
0.0506,0.0061,35.2063,5,
0.0334,0.0015,38.9344,5,
0.0826,0.0039,29.0482,8,
0.4292,0.0968,5.5989,19,
0.0502,0.0036,55.3545,8,
0.0949,0.0059,5.1540,10,
0.1375,0.0010,0.4513,6,
0.5472,0.0048,0.2204,12,
0.0783,0.0173,19.3963,5,
0.0217,0.0048,92.4799,4,
0.0923,0.0427,24.3735,4,
0.0592,0.0069,39.9713,5,
0.0214,0.0026,45.4832,4,
0.0382,0.0085,40.8808,4,
0.0765,0.0054,7.7061,8,
0.3886,0.0653,7.7114,17,
0.0707,0.0080,12.6374,10,
0.0882,0.0038,4.1086,10,
0.1395,0.0013,0.6040,6,
0.7147,0.0025,0.1552,17,
0.0749,0.0097,14.0483,5,
0.0127,0.0024,104.9151,4,
0.0915,0.0403,24.3150,4,
0.0434,0.0044,45.2360,5,
0.0283,0.0026,24.3435,5,
0.0418,0.0015,6.8616,4,
0.0763,0.0039,6.0477,8,
0.3514,0.0426,7.6630,15,
0.0729,0.0038,6.6190,11,
0.0978,0.0060,5.1737,10,
0.1675,0.0013,0.6317,7,
0.7073,0.0042,0.3675,16,
0.0775,0.0176,19.2572,5,
0.0931,0.0177,26.7189,4,
0.0401,0.0079,61.7278,5,
0.0306,0.0017,18.9095,5,
0.0839,0.0037,7.2132,8,
0.3440,0.0801,5.7952,15,
0.0769,0.0042,7.3296,12,
0.0779,0.0034,4.4079,9,
0.1678,0.0013,0.6566,7,
0.7183,0.0041,0.0641,16,
0.0796,0.0107,13.1284,5,
0.0093,0.0036,224.1220,4,
0.0933,0.0339,23.9883,4,
0.0460,0.0068,51.9090,6,
0.0371,0.0012,28.3127,5,
0.0474,0.0024,8.4645,4,
0.1565,0.0337,9.3633,4,
0.0905,0.0188,15.4613,8,
0.1319,0.0238,16.0316,7,
0.1461,0.0329,10.6824,8,
0.0729,0.0082,15.1678,11,
0.0894,0.0057,5.9828,8,
0.1945,0.0017,0.7776,8,
0.6586,0.0040,4.6635,15,
0.0999,0.0278,16.7932,6,
0.0212,0.0007,13.5586,4,
0.0945,0.0394,22.6215,4,
0.0430,0.0082,58.6841,5,
0.0269,0.0006,9.6445,5,
0.0957,0.0148,12.2786,8,
0.3639,0.0466,7.5494,15,
0.0523,0.0060,51.3441,9,
0.0790,0.0029,3.9146,8,
0.1935,0.0016,0.6112,8,
0.6474,0.0039,0.0860,14,
0.0957,0.0203,15.3348,6,
0.0094,0.0041,227.7503,4,
0.0938,0.0201,26.5747,4,
0.0525,0.0025,24.2208,5,
0.0386,0.0056,28.6246,5,
0.0693,0.0150,23.1192,8,
0.3620,0.0415,7.8097,15,
0.0670,0.0022,5.2776,10,
0.0647,0.0034,6.6849,7,
0.2250,0.0029,0.5770,9,
0.6558,0.0041,0.0902,15,
0.0780,0.0136,15.5668,5,
0.0157,0.0008,31.7501,5,
0.0926,0.0359,24.8380,4,
0.0573,0.0057,38.6706,5,
0.0298,0.0034,28.5899,5,
0.0383,0.0030,16.4235,4,
0.0818,0.0070,8.8711,8,
0.1341,0.0223,14.0958,7,
0.1785,0.0499,10.0733,9,
0.0543,0.0041,52.9788,9,
0.0748,0.0037,5.3781,8,
0.1958,0.0008,8.1301,8,
0.5941,0.0051,0.1266,13,
0.0945,0.0229,16.8945,6,
0.0144,0.0028,120.2755,4,
0.1249,0.0519,16.6133,4,
0.0554,0.0018,6.1139,4,
0.0469,0.0058,22.6687,5,
0.0762,0.0022,15.8346,8,
0.3857,0.0546,6.8912,16,
0.0520,0.0032,21.0895,9,
0.0850,0.0055,6.1018,8,
0.2237,0.0020,11.4950,9,
0.5479,0.0026,5.3571,12,
0.0955,0.0253,17.2368,6,
0.0104,0.0052,205.7852,4,
0.0916,0.0393,24.2602,4,
0.0535,0.0077,44.0418,5,
0.0265,0.0007,96.2174,5,
0.0392,0.0012,6.2962,4,
0.0742,0.0035,11.5636,8,
0.3719,0.0557,7.4577,16,
0.0554,0.0030,30.2661,9,
0.0823,0.0054,6.2376,8,
0.2237,0.0026,0.8103,9,
0.6353,0.0033,0.1327,15,
0.0953,0.0145,11.3519,6,
0.0097,0.0049,225.8793,4,
0.0929,0.0285,24.8649,4,
0.0554,0.0015,4.6950,4,
0.0419,0.0048,21.2053,5,
0.0379,0.0030,16.1663,4,
0.1395,0.0382,12.2352,8,
0.3978,0.0580,7.4479,17,
0.0551,0.0016,10.2251,9,
0.0703,0.0028,4.3627,7,
0.2223,0.0017,0.4155,9,
0.7218,0.0062,1.1601,16,
0.1023,0.0336,17.8838,6,
0.0158,0.0034,132.2707,4,
0.0971,0.0427,23.2946,4,
0.0573,0.0069,43.5891,5,
0.0255,0.0006,7.5863,4,
0.0371,0.0074,37.5331,4,
0.0843,0.0057,8.3204,8,
0.3704,0.0669,8.0623,17,
0.0491,0.0077,31.6515,9,
0.0692,0.0044,7.0941,7,
0.2222,0.0045,0.8871,9,
0.7118,0.0054,0.4518,17,
0.0762,0.0119,15.6673,5,
0.0114,0.0019,108.4414,4,
0.0938,0.0431,22.5238,4,
0.0366,0.0112,63.3913,5,
0.0275,0.0003,36.3660,5,
0.0791,0.0043,7.8418,8,
0.3741,0.0542,7.7224,17,
0.0649,0.0022,46.1307,10,
0.0675,0.0028,4.8556,7,
0.2307,0.0021,1.0513,9,
0.5957,0.0032,0.0973,13,
0.0836,0.0106,12.2180,5,
0.0149,0.0022,98.9416,4,
0.0931,0.0293,25.4632,4,
0.0524,0.0080,46.0276,6,
0.0288,0.0002,2.0384,5,
0.0761,0.0029,4.5807,8,
0.3532,0.0406,8.1468,15,
0.0663,0.0023,6.1163,10,
0.0774,0.0048,6.1530,7,
0.2353,0.0075,1.1763,9,
0.5100,0.0034,0.2264,11,
0.0851,0.0157,15.0508,5,
0.0179,0.0029,93.3428,4,
0.0916,0.0407,23.9197,4,
0.0481,0.0068,30.9737,5,
0.0881,0.0079,8.4809,4,
0.0241,0.0024,47.5970,4,
0.0401,0.0040,20.9629,4,
0.0828,0.0057,6.7020,8,
0.3750,0.0677,7.5729,17,
0.0555,0.0028,52.3883,9,
0.0649,0.0041,7.7299,7,
0.2235,0.0029,0.5633,9,
0.6336,0.0039,0.9527,14,
0.0777,0.0155,17.8453,5,
0.0244,0.0007,10.7833,4,
0.0925,0.0450,22.5578,4,
0.0592,0.0069,38.1000,5,
0.0845,0.0016,24.2973,4,
0.0201,0.0019,49.1432,4,
0.0463,0.0019,6.9523,4,
0.0916,0.0139,12.4757,8,
0.4021,0.0549,7.3167,17,
0.0599,0.0023,41.8736,10,
0.0774,0.0046,6.1409,8,
0.2236,0.0024,0.5593,9,
0.5463,0.0035,0.1277,12,
0.1148,0.0194,10.7314,7,
0.0943,0.0262,25.6785,4,
0.0390,0.0046,49.1219,5,
0.0268,0.0016,20.6987,5,
0.0820,0.0019,16.9865,8,
0.3763,0.0542,7.5151,16,
0.0632,0.0019,9.7242,10,
0.0849,0.0058,6.7447,8,
0.2235,0.0021,0.4728,9,
0.8290,0.0032,0.1970,19,
0.0784,0.0161,18.3039,5,
0.0141,0.0017,63.6852,4,
0.0919,0.0269,25.8332,4,
0.0383,0.0080,61.9257,5,
0.0355,0.0015,15.6948,5,
0.0772,0.0055,7.5170,8,
0.3721,0.1731,7.5497,18,
0.0611,0.0040,27.2769,10,
0.0648,0.0024,4.8140,7,
0.2491,0.0032,0.9378,10,
0.7595,0.0026,0.0729,17,
0.0784,0.0132,15.7797,5,
0.0151,0.0024,101.9745,4,
0.0921,0.0288,25.9443,4,
0.0462,0.0050,43.0535,5,
0.0319,0.0015,64.1333,5,
0.0733,0.0053,7.5795,8,
0.3839,0.0538,7.2436,16,
0.0658,0.0019,5.6336,10,
0.0765,0.0040,5.3959,8,
0.2195,0.0014,0.3527,9,
0.6841,0.0094,0.1818,16,
0.0831,0.0141,15.2361,5,
0.0122,0.0022,107.3252,4,
0.0946,0.0210,25.7840,4,
0.0488,0.0032,32.6271,5,
0.0351,0.0023,16.0788,5,
0.0730,0.0079,11.0831,8,
